Corsair;CMZ4GX3M1A1600C9B (1x4Gb) Vengeance Blue PC12800 4GB;DDR3;1;4;4;1600;485000;1.55558521260533
Corsair;CMZ4GX3M2A1600C9 (2x2Gb) Vengeance Black PC12800 4GB;DDR3;2;2;4;1600;545000;1.57027909015635
Corsair;CMZ4GX3M2A1600C9B Vengeance Blue PC12800 4GB;DDR3;1;4;4;1600;545000;1.57027909015635
Corsair;CMZ8GX3M1A1600C9 (1X8Gb) Vengeance Black PC12800 8GB;DDR3;1;8;8;1600;865000;1.93436072280941
Corsair;CMZ8GX3M2A1600C9 (2X4Gb) Vengeance Black PC12800 8GB;DDR3;2;4;8;1600;920000;1.94783011056451
Corsair;CMZ8GX3M2A1600C9B (2x4Gb) Vengeance Blue PC12800 8GB;DDR3;2;4;8;1600;920000;1.94783011056451
Corsair;CMZ8GX3M2A1600C9R (2x4Gb) Vengeance Red PC12800 8GB;DDR3;2;4;8;1600;920000;1.94783011056451
Deam;2Gb PC 10600 / 1333 Deam;DDR3;1;2;2;1333;175000;1.09102040816327
Elpida;2Gb PC 10600;DDR3;1;2;2;1333;205000;1.09836734693878
G.SKILL;AEGIS PC10600 2GB Single Channel F3-10600CL9S-2GBNS;DDR3;1;2;2;1333;263000;1.11257142857143
G.SKILL;AEGIS PC12800 (1x4Gb) F3-1600C11S-4GIS;DDR3;1;4;4;1600;453000;1.54774847791145
G.SKILL;AEGIS PC12800 (1x8Gb) F3-1600C11S-8GIS;DDR3;1;8;8;1600;793000;1.91672806974819
G.SKILL;F3-12800CL9D-4GBXL Performance Series-Ripjaws X PC3-12800 / 1600 MHZ (2X2GB);DDR3;2;2;4;1600;563000;1.57468725342166
G.SKILL;F3-14900CL10S-8GBXL Performance Series - Ripjaws X (1x8GB) PC14900;DDR3;1;8;8;1866;863000;2.17873966197457
G.SKILL;F3-1866C10Q-32GXL Performance Series - Ripjaws X (4x8Gb) PC 14900;DDR3;4;8;32;1866;3245000;4.4763723150358
G.SKILL;F3-2400C11D-16GXM Performance Series - Ripjaws X (2x8Gb) PC 19200;DDR3;2;8;16;2400;1728000;3.45358355657299
G.SKILL;F3-2400C11D-8GXM Performance Series - Ripjaws X (2x4Gb) PC 19200;DDR3;2;4;8;2400;918000;2.68378763820564
G.SKILL;Ripjaws PC12800 8GB (2x4GB) F3-12800CL9D-8GBRL;DDR3;2;4;8;1600;886000;1.93950357995227
G.SKILL;RipjawsX PC12800 16GB (2x8GB) F3-12800CL10D-16GBXL;DDR3;2;8;16;1600;1673000;2.70366684525839
GEIL;Leggera GEL34GB1600C9DC 4G (2 x 2Gb) PC 12800;DDR3;2;2;4;1600;465000;1.55068725342166
Hynix;2Gb PC 10600;DDR3;1;2;2;1333;195000;1.09591836734694
Kingston;HX316C10FB/4 (Single Module 4GB x 1) (Black Heatspreader) PC 12800;DDR3;1;4;4;1600;405000;1.53599337587063
Kingston;HYPERX FURY - HX316C10F/4 (Single Module 4GB x 1) (Blue Heatspreader) PC 12800;DDR3;1;4;4;1600;405000;1.53599337587063
Kingston;HYPERX FURY - HX316C10FR/4 (Single Module 4GB x 1) (Red Heatspreader) PC 12800;DDR3;1;4;4;1600;405000;1.53599337587063
Kingston;HYPERX FURY - HX318C10FBK2/16 (Dual Channel Kit 8GB x 2) (Black Heatspreader) PC 15000;DDR3;2;8;16;1866;1748000;2.9669029272807
Kingston;HYPERX FURY - HX318C10FBK2/8 (Dual Channel Kit 4GB x 2) (Black Heatspreader) PC 15000;DDR3;2;4;8;1866;938000;2.19710700891335
Kingston;HYPERX FURY - HX318C10FK2/16 (Dual Channel Kit 8GB x 2) (Blue Heatspreader) PC 15000;DDR3;2;8;16;1866;1748000;2.9669029272807
Kingston;HYPERX FURY - HX318C10FK2/8 (Dual Channel Kit 4GB x 2) (Blue Heatspreader) PC 15000;DDR3;2;4;8;1866;938000;2.19710700891335
Kingston;HYPERX FURY - HX318C10FRK2/16 (Dual Channel Kit 8GB x 2) (Red Heatspreader) PC 15000;DDR3;2;8;16;1866;1748000;2.9669029272807
Kingston;HYPERX FURY - HX318C10FRK2/8 (Dual Channel Kit 4GB x 2) (Red Heatspreader) PC 15000;DDR3;2;4;8;1866;938000;2.19710700891335
Kingston;HYPERX FURY - HX318C10FWK2/16 (Dual Channel Kit 8GB x 2) (White Heatspreader) PC 15000;DDR3;2;8;16;1866;1748000;2.9669029272807
Kingston;HYPERX FURY - HX318C10FWK2/8 - HX318C10FWK2/8 (Dual Channel Kit 4GB x 2) (White Heatspreader) PC 15000;DDR3;2;4;8;1866;938000;2.19710700891335
Kingston;HYPERX Genesis - KHX2133C11D3K4/16GX PC 17000;DDR3;4;4;16;2133;1355000;3.1164473235595
